0.535522 1.79055 4.12584 0.0001 1
0.535425 1.79052 4.12403 0.0001 1
0.535327 1.7905 4.12223 0.0001 1
1.23949 0.702875 8.64233 0.0001 2
0.482212 1.18357 3.14177 0.0001 3
0.740983 1.51918 6.42737 0.0001 4
0.182097 0.569557 8.24025 0.0001 5
0.182188 0.5696 8.23875 0.0001 5
0.182278 0.569643 8.23725 0.0001 5
0.182369 0.569685 8.23575 0.0001 5
1.43814 0.402454 9.54931 0.0001 6
1.43806 0.402515 9.54895 0.0001 6
1.43798 0.402576 9.54858 0.0001 6
1.4379 0.402637 9.54822 0.0001 6
1.66268 1.45858 26.158 0.0001 7
1.66262 1.45851 26.1542 0.0001 7
0.521299 0.772126 4.9466 0.0001 8
0.521287 0.772225 4.946 0.0001 8
