0 0 12.399
0 0.01 12.399
0 0.02 12.399
0 0.03 12.399
0 0.04 12.399
0 0.05 12.399
0 0.06 12.399
0 0.07 12.399
0 0.08 12.399
0 0.09 12.399
0 0.1 12.399
0 0.11 12.399
0 0.12 12.399
0 0.13 12.399
0 0.14 12.399
0 0.15 12.399
0 0.16 12.399
0 0.17 12.399
0 0.18 12.399
0 0.19 12.399
0 0.2 12.399
0 0.21 12.399
0 0.22 12.399
0 0.23 12.399
0 0.24 12.399
0 0.25 12.399
0 0.26 12.399
0 0.27 12.399
0 0.28 12.399
0 0.29 12.399
0 0.3 12.399
0 0.31 12.399
0 0.32 12.399
0 0.33 12.399
0 0.34 12.399
0 0.35 12.399
0 0.36 12.399
0 0.37 12.399
0 0.38 12.399
0 0.39 12.399
0 0.4 12.399
0 0.41 12.399
0 0.42 12.399
0 0.43 12.399
0 0.44 12.399
0 0.45 12.399
0 0.46 12.399
0 0.47 12.399
0 0.48 12.399
0 0.49 12.399
0 0.5 12.399
0 0.51 12.399
0 0.52 12.399
0 0.53 12.399
0 0.54 12.399
0 0.55 12.399
0 0.56 12.399
0 0.57 12.399
0 0.58 12.399
0 0.59 12.399
0 0.6 12.399
0 0.61 12.399
0 0.62 12.399
0 0.63 12.399
0 0.64 12.399
0 0.65 12.399
0 0.66 12.399
0 0.67 12.399
0 0.68 12.399
0 0.69 12.399
0 0.7 12.399
0 0.71 12.399
0 0.72 12.399
0 0.73 12.399
0 0.74 12.399
0 0.75 12.399
0 0.76 12.399
0 0.77 12.399
0 0.78 12.399
0 0.79 12.399
0 0.8 12.399
0 0.81 12.399
0 0.82 12.399
0 0.83 12.399
0 0.84 12.399
0 0.85 12.399
0 0.86 12.399
0 0.87 12.399
0 0.88 12.399
0 0.89 12.399
0 0.9 12.399
0 0.91 12.399
0 0.92 12.399
0 0.93 12.399
0 0.94 12.399
0 0.95 12.399
0 0.96 12.399
0 0.97 12.399
0 0.98 12.399
0 0.99 12.399
0 1 12.399
0 1.01 12.399
0 1.02 12.399
0 1.03 12.399
0 1.04 12.399
0 1.05 12.399
0 1.06 12.399
0 1.07 12.399
0 1.08 12.399
0 1.09 12.399
0 1.1 12.399
0 1.11 12.399
0 1.12 12.399
0 1.13 12.399
0 1.14 12.399
0 1.15 12.399
0 1.16 12.399
0 1.17 12.399
0 1.18 12.399
0 1.19 12.399
0 1.2 12.399
0 1.21 12.399
0 1.22 12.399
0 1.23 12.399
0 1.24 12.399
0 1.25 12.399
0 1.26 12.399
0 1.27 12.399
0 1.28 12.399
0 1.29 12.399
0 1.3 12.399
0 1.31 12.399
0 1.32 12.399
0 1.33 12.399
0 1.34 12.399
0 1.35 12.399
0 1.36 12.399
0 1.37 12.399
0 1.38 12.399
0 1.39 12.399
0 1.4 12.399
0 1.41 12.399
0 1.42 12.399
0 1.43 12.399
0 1.44 12.399
0 1.45 12.399
0 1.46 12.399
0 1.47 12.399
0 1.48 12.399
0 1.49 12.399
0 1.5 12.399
0 1.51 12.399
0 1.52 12.399
0 1.53 12.399
0 1.54 12.399
0 1.55 12.399
0 1.56 12.399
0 1.57 12.399
0 1.58 12.399
0 1.59 12.399
0 1.6 12.399
0 1.61 12.399
0 1.62 12.399
0 1.63 12.399
0 1.64 12.399
0 1.65 12.399
0 1.66 12.399
0 1.67 12.399
0 1.68 12.399
0 1.69 12.399
0 1.7 12.399
0 1.71 12.399
0 1.72 12.399
0 1.73 12.399
0 1.74 12.399
0 1.75 12.399
0 1.76 12.399
0 1.77 12.399
0 1.78 12.399
0 1.79 12.399
0 1.8 12.399
0 1.81 12.399
0 1.82 12.399
0 1.83 12.399
0 1.84 12.399
0 1.85 12.399
0 1.86 12.399
0 1.87 12.399
0 1.88 12.399
0 1.89 12.399
0 1.9 12.399
0 1.91 12.399
0 1.92 12.399
0 1.93 12.399
0 1.94 12.399
0 1.95 12.399
0 1.96 12.399
0 1.97 12.399
0 1.98 12.399
0 1.99 12.399

0.01 0 12.399
0.01 0.01 12.3928
0.01 0.02 12.3866
0.01 0.03 12.3804
0.01 0.04 12.3742
0.01 0.05 12.368
0.01 0.06 12.3618
0.01 0.07 12.3556
0.01 0.08 12.3494
0.01 0.09 12.3432
0.01 0.1 12.337
0.01 0.11 12.3308
0.01 0.12 12.3246
