-0.02 0 0.04 -0 4.76897
-0.02 0.04 0.04 -0 4.66755
-0.02 0.08 0.04 -0 4.56839
-0.02 0.12 0.04 -0 4.47144
-0.02 0.16 0.04 -0 4.37664
-0.02 0.2 0.04 -0 4.28397
-0.02 0.24 0.04 -0 4.19336
-0.02 0.28 0.04 -0 4.10476
-0.02 0.32 0.04 -0 4.01813
-0.02 0.36 0.04 -0 3.9334
-0.02 0.4 0.04 -0 3.85053
-0.02 0.44 0.04 -0 3.76947
-0.02 0.48 0.04 -0 3.69015
-0.02 0.52 0.04 -0 3.61253
-0.02 0.56 0.04 -0 3.53655
-0.02 0.6 0.04 -0 3.46216
-0.02 0.64 0.04 -0 3.38931
-0.02 0.68 0.04 -0 3.31794
-0.02 0.72 0.04 -0 3.24802
-0.02 0.76 0.04 -0 3.17948
-0.02 0.8 0.04 -0 3.1123
-0.02 0.84 0.04 -0 3.04641
-0.02 0.88 0.04 -0 2.98178
-0.02 0.92 0.04 -0 2.91837
-0.02 0.96 0.04 -0 2.85614
-0.02 1 0.04 -0 2.79504
-0.02 1.04 0.04 -0 2.73503
-0.02 1.08 0.04 -0 2.6761
-0.02 1.12 0.04 -0 2.61819
-0.02 1.16 0.04 -0 2.56127
-0.02 1.2 0.04 -0 2.50532
-0.02 1.24 0.04 -0 2.4503
-0.02 1.28 0.04 -0 2.39619
-0.02 1.32 0.04 -0 2.34295
-0.02 1.36 0.04 -0 2.29056
-0.02 1.4 0.04 -0 2.23899
-0.02 1.44 0.04 -0 2.18822
-0.02 1.48 0.04 -0 2.13822
-0.02 1.52 0.04 -0 2.08898
-0.02 1.56 0.04 -0 2.04046
-0.02 1.6 0.04 -0 1.99266
-0.02 1.64 0.04 -0 1.94554
-0.02 1.68 0.04 -0 1.89909
-0.02 1.72 0.04 -0 1.85329
-0.02 1.76 0.04 -0 1.80813
-0.02 1.8 0.04 -0 1.76358
-0.02 1.84 0.04 -0 1.71964
-0.02 1.88 0.04 -0 1.67628
-0.02 1.92 0.04 -0 1.63349
-0.02 1.96 0.04 -0 1.59125
0.0200155 0.000788106 0.0399689 -0.00157621 3.98519
0.0200351 0.0411843 0.0399298 -0.00236855 4.08116
0.0200485 0.0813921 0.039903 -0.00278415 4.11554
0.0200569 0.121508 0.0398861 -0.00301628 4.11376
0.020062 0.161573 0.0398761 -0.00314615 4.08913
0.0200647 0.201607 0.0398707 -0.00321394 4.04941
0.0200658 0.241621 0.0398684 -0.00324183 3.99952
0.0200658 0.281622 0.0398683 -0.00324314 3.94267
0.0200652 0.321613 0.0398697 -0.00322631 3.8811
0.020064 0.361598 0.039872 -0.00319696 3.81637
0.0200625 0.401579 0.0398751 -0.00315896 3.74961
0.0200607 0.441558 0.0398785 -0.00311503 3.68162
0.0200589 0.481534 0.0398822 -0.00306715 3.61302
0.020057 0.521508 0.0398861 -0.00301674 3.54425
0.020055 0.561482 0.03989 -0.00296487 3.47564
0.0200531 0.601456 0.0398938 -0.00291231 3.40742
0.0200512 0.64143 0.0398976 -0.00285965 3.33978
0.0200493 0.681404 0.0399014 -0.0028073 3.27285
0.0200475 0.721378 0.039905 -0.00275559 3.20673
0.0200458 0.761352 0.0399085 -0.00270474 3.14147
0.0200441 0.801327 0.0399118 -0.00265491 3.07712
0.0200425 0.841303 0.039915 -0.0026062 3.0137
